chr	start	end	SDOA	TAD_length	Alu	GM12878_CTCF	GM12878_RNAseq	GM12878_H3K27me3	GM12878_DHS	GM12878_H3K4me3	GM12878_MRE
chr1	54870000	54980000	1.051724786	12	1.012016825	0.486127426	0.00985847	0.567579103	0.684892071	0.805479192	0.644588991
chr1	54980000	55130000	0.942579619	16	0.825846311	0.315840685	0.008876782	0.44595501	0.509423475	0.135516784	0.427931615
chr1	55130000	55520000	0.99924606	40	0.427087879	0.58513516	0.407585801	0.568687927	0.58976729	0.704233789	0.483905991
chr1	55520000	55760000	1.094273185	25	0.345265139	0.386005787	0.700304913	0.276244353	0.410577524	0.630688989	0.230448195
chr1	55760000	55850000	0.842985014	10	0.158101208	0.677546023	0.003508007	0.799415647	0.405376213	0.120586969	0.223156604
chr1	55850000	57060000	0.90684869	122	0.160483871	0.32660475	0.068595209	0.46331818	0.312960652	0.168707861	0.181750232
chr1	57060000	57300000	0.875402426	25	0.303414819	0.437798969	0.002516614	0.457516806	0.265787533	0.08493725	0.232483058
chr1	57300000	58510000	0.77500975	122	0.161867353	0.303345065	0.000867863	0.575359769	0.300565024	0.096336697	0.211692984
chr1	58510000	59170000	0.907087795	67	0.180083194	0.400841913	0.269194455	0.438897809	0.363702613	0.261706784	0.251536772
chr1	59170000	59530000	1.102069027	37	0.186001421	0.456040593	0.035499503	0.418702204	0.47951988	0.389674558	0.323712733
chr1	59530000	59750000	0.963105939	23	0.133160109	0.302763573	0.004835642	0.428387085	0.384976401	0.123980109	0.096286001
chr1	59750000	60440000	0.966349096	70	0.14556633	0.386473158	0.062606979	0.274036122	0.327628419	0.183002585	0.134035518
chr1	60440000	62630000	0.814715043	220	0.353530099	0.332954255	0.056916835	0.370294251	0.270975084	0.12168822	0.204643071
chr1	62630000	62890000	0.919370632	27	0.885295227	0.33736981	0.001504689	0.654067348	0.336919723	0.074649076	0.42462105
chr1	62890000	63310000	1.071589478	43	0.474303625	0.269715436	0.457892931	0.130011222	0.269831077	0.698638789	0.190114311
chr1	63310000	63640000	0.719378486	34	0.238420004	0.396577637	0.030823316	0.650163364	0.309353475	0.095181922	0.221985016
chr1	63640000	64080000	0.879906034	45	0.564979318	0.348604536	0.255540266	0.30856483	0.279046359	0.503489748	0.361141874
chr1	64080000	64160000	1.129111367	9	0.313877399	0.49252384	0.48979591	0.314646035	0.419554914	0.091158006	0.088134989
chr1	64160000	64400000	0.917964486	25	0.198789019	0.353757202	0.003174365	0.657370718	0.356650076	0.107427677	0.273816205
chr1	64400000	64590000	0.913437114	20	0.198238357	0.276504612	0.001806182	0.678581833	0.291548016	0.101546921	0.153739228
chr1	64590000	64730000	1.070786964	15	0.233166068	0.353477994	0.004216145	0.369505579	0.348204613	0.105821218	0.175288883
chr1	64730000	65300000	0.719532595	58	0.339207855	0.340281717	0.024564075	0.547837909	0.314639613	0.088551333	0.260194674
chr1	65300000	65520000	1.051844644	23	0.48698554	0.316622469	0.371470877	0.484244076	0.461672196	0.470863403	0.192433261
chr1	65520000	65710000	1.048608828	20	0.757711054	0.387600215	0.261210036	0.415703091	0.413297065	0.392889874	0.339929161
chr1	65710000	66170000	0.886902908	47	0.243823602	0.291639375	0.109994911	0.360857315	0.291205749	0.210090962	0.231974342
chr1	66170000	66410000	0.783205554	25	0.156938699	0.224762863	0.001916058	0.36378367	0.225696941	0.079195013	0.21226161
chr1	66410000	66700000	0.769336586	30	0.129880303	0.274972259	0.002485057	0.419641955	0.22592925	0.07425306	0.16934969
chr1	66700000	66930000	1.238194548	24	0.163762121	0.613870293	0.116440625	0.295148968	0.475086178	0.737003588	0.148766154
chr1	66930000	67210000	0.937992582	29	0.137508194	0.37693151	0.000784399	0.564168481	0.266684596	0.088799588	0.212134431
chr1	67210000	67380000	0.952969395	18	0.324955424	0.229016687	0.005288926	0.362010537	0.229490034	0.072960183	0.16015566
chr1	67380000	67610000	1.051747342	24	0.356637508	0.325290072	0.613954233	0.298165089	0.36145535	0.977678201	0.281740005
chr1	67610000	67690000	1.239339335	9	0.564979318	0.595132973	0.020075713	0.23412638	0.309222953	0.297878525	0.156811603
chr1	67690000	67800000	1.135245202	12	0.4032849	0.360331294	0.009796074	0.500911082	0.296938028	0.083523442	0.194791852
chr1	67800000	67990000	1.047504695	20	0.766521647	0.43944483	2.080902243	0.417267845	0.390119107	1.081958269	0.326274161
chr1	67990000	68130000	1.057499416	15	0.418503198	0.495874342	0.001715873	0.63637072	0.342984519	0.095567224	0.238732993
chr1	68130000	68250000	1.203057898	13	0.237151812	0.472979243	0.053649625	0.513674104	0.432019128	0.904880788	0.383062894
chr1	68250000	68320000	0.937098719	8	0.155444045	0.539430872	0.004608344	0.798471827	0.350909325	0.192775087	0.413367813
chr1	68320000	68570000	0.653021606	26	0.157357203	0.248607272	0.000796165	0.495109162	0.237783126	0.087052307	0.213538487
chr1	68570000	68920000	0.927762682	36	0.332411112	0.385307766	0.003765115	0.561195447	0.298654291	0.084328846	0.259532196
chr1	68920000	70590000	0.625062716	168	0.13281838	0.227794031	0.038961616	0.240038325	0.196957446	0.10817411	0.173980757
chr1	70590000	70810000	0.933266358	23	0.601122776	0.284640401	1.405206285	0.119371796	0.255767395	0.712298352	0.111824952
chr1	70810000	71000000	1.144136545	20	0.590309774	0.411053731	0.10580614	0.278526287	0.307750664	0.757370789	0.236311813
chr1	71000000	71560000	0.792615193	57	0.159928008	0.302801646	0.170386176	0.337828616	0.240800503	0.194415726	0.217802977
chr1	71560000	71710000	0	16	0.111600853	0.240789433	0.122536201	0.233217953	0.204804393	0.066227129	0.165230847
chr1	75220000	75690000	0.83812376	48	0.124660527	0.254994612	0.054937138	0.292032004	0.206828745	0.070495118	0.259704758
chr1	75690000	76160000	0.857780175	48	0.158496956	0.254994612	0.009842539	0.291821151	0.208544799	0.073427324	0.199178418
chr1	76160000	76290000	1.090450784	14	0.656728096	0.236339278	2.346363753	0.163897995	0.286499731	1.974004268	0.262732074
chr1	76290000	76480000	0.864974103	20	0.246696622	0.297489337	0.004515455	0.213328186	0.20306123	0.078577975	0.075825408
chr1	76480000	77590000	0.889557914	112	0.115371152	0.302148902	0.028430931	0.443812283	0.273678835	0.088306288	0.181267765
chr1	77590000	77700000	0.977697145	12	0.205447025	0.319820675	1.304063379	0.113515821	0.224854996	0.43536594	0.091568819
chr1	77700000	78000000	0.837248406	31	0.270632068	0.311149981	0.003019936	0.559260616	0.2699591	0.093789865	0.206436816
chr1	78000000	78150000	0.995926695	16	0.546844179	0.31896782	0.972053418	0.176399982	0.315120577	0.680646448	0.200637457
chr1	78150000	78460000	0.986116585	32	0.828906335	0.327592662	1.301960051	0.160799548	0.273722082	0.910607589	0.31980164
chr1	78460000	78600000	1.021482053	15	0.597861712	0.415462287	0.114718357	0.37375277	0.323375358	0.392522889	0.127978326
chr1	78600000	79060000	0.744648831	47	0.112813906	0.274304168	0.010683174	0.366674119	0.229475991	0.077270532	0.153477304
chr1	79060000	79170000	1.137953152	12	0.098918938	0.432823981	5.010099191	0.26306841	0.275354427	1.617222642	0.127918866
chr1	79170000	79290000	0	13	0.132526013	0.232580702	0.000972328	0.301432553	0.223535425	0.065078682	0.147273184
chr1	79290000	79820000	0.833574682	54	0.157925735	0.245155622	0.002162647	0.307400434	0.21540734	0.075840861	0.164708694
chr1	79820000	79980000	0.956024118	17	0.141244829	0.319554158	0.02402222	0.383397432	0.257938234	0.101206921	0.107593363
chr1	79980000	81360000	0.69751255	139	0.132829276	0.240313564	0.001924762	0.24674741	0.188940199	0.075231622	0.125674887
chr1	81360000	81460000	0	11	0.125550959	0.208736294	0.006588952	0.250725817	0.198644863	0.0752233	0.19229452
chr1	81460000	81850000	0.550042005	40	0.17169362	0.272421611	0.000563158	0.366420014	0.218787615	0.080096839	0.191746673
chr1	81850000	82000000	1.01420754	16	0.256681962	0.268933652	0.009974941	0.545056123	0.258220651	0.078477234	0.16563782
chr1	82000000	83760000	0.768935422	177	0.176912716	0.242530679	0.010899692	0.301301169	0.204194378	0.080717576	0.158962083
chr1	83760000	84360000	0.946365305	61	0.1046258	0.239225865	0.005479354	0.269555028	0.222620331	0.067375576	0.129773366
chr1	84360000	84600000	0.852226838	25	0.170888806	0.278510505	0.094658987	0.334879179	0.244503704	0.146427034	0.184536607
chr1	84600000	84900000	0.984844645	31	0.161821237	0.303332143	0.078518342	0.370307827	0.27509625	0.160782626	0.138777633
chr1	84900000	85100000	1.167425893	21	0.38083791	0.412781885	0.526326843	0.246761772	0.367451343	1.060591105	0.241894298
chr1	85100000	85240000	0.94995615	15	0.251101919	0.603090416	0.186588918	0.479932534	0.397484464	0.387190812	0.195782856
chr1	85240000	85390000	0.98954055	16	0.279002132	0.401836911	0.006588952	0.60914151	0.384617248	0.104508707	0.205317641
chr1	85390000	85540000	1.122220614	16	0.407343113	0.497214543	2.293412796	0.227932561	0.429299089	1.496044049	0.287526093
chr1	85540000	85750000	1.024591827	22	0.430460432	0.483589167	0.300522876	0.387438162	0.380426748	0.761803392	0.247090465
chr1	85750000	86040000	0.802169819	30	0.256874377	0.412458388	0.023974886	0.599049143	0.340637016	0.093657859	0.230079815
chr1	86040000	86180000	0.872756352	15	0.304909473	0.40541078	0.497603132	0.317831428	0.406139543	0.677173762	0.270346038
chr1	86180000	86350000	0.742359428	18	0.285566888	0.194526222	0.281605018	0.177216108	0.208129174	0.058097924	0.101982528
chr1	86350000	86820000	0.805114328	48	0.16383955	0.244515382	0.082172056	0.281278479	0.240513343	0.07892521	0.205607718
chr1	86820000	86990000	1.066407733	18	0.196942682	0.546328965	0.207358189	0.467524076	0.30159129	0.364463136	0.281170139
chr1	86990000	87160000	0.727423442	18	0.187095547	0.184868892	0.018491053	0.314791772	0.191690889	0.061813488	0.203067323
chr1	87160000	87580000	1.060940356	43	0.412524581	0.303220459	0.834731296	0.199853912	0.317100426	0.635747626	0.182192881
chr1	87580000	87780000	1.035499829	21	0.129735991	0.558193685	0.008510729	0.815602162	0.461321075	0.140684797	0.218849478
chr1	87780000	89110000	0.897780077	134	0.152926733	0.308422555	0.018902984	0.450649273	0.281682935	0.206763693	0.170446521
chr1	89110000	89370000	0.997731957	27	0.505423093	0.32113276	0.572573577	0.165803786	0.252813585	0.633192016	0.164002103
chr1	89370000	89440000	0.956548302	8	0.418503198	0.358503747	0.596535459	0.15289886	0.218973477	0.073008437	0.03924378
chr1	89440000	89820000	1.060388796	39	0.174009225	0.255519887	0.133332353	0.299389679	0.276032934	0.40966325	0.153257287
chr1	89820000	89940000	0.97080713	13	0.111600853	0.310759089	0.01012365	0.475685344	0.250578036	0.061729044	0.12438098
chr1	89940000	90080000	1.11929819	15	0.155444045	0.489173338	0.346655344	0.25978649	0.393697868	0.515570817	0.204285675
chr1	90080000	90250000	1.196159563	18	0.290490455	0.527014305	0.401635371	0.214524763	0.441294434	0.816410937	0.191396787
chr1	90250000	90490000	1.134946614	25	0.359215245	0.443662348	0.544503657	0.26881177	0.463873873	0.825207255	0.230193837
chr1	90490000	91060000	0.898013341	58	0.133627337	0.327526296	0.03127103	0.3558947	0.250878639	0.106986935	0.115291034
chr1	91060000	91320000	0.815577023	27	0.241444153	0.32654511	0.001187912	0.70438022	0.372921519	0.137371968	0.530746964
chr1	91320000	91650000	0.952092309	34	0.398212134	0.370281271	0.57819716	0.250755847	0.303845698	0.322609294	0.145770161
chr1	91650000	91960000	0.7120461	32	0.251101919	0.295060365	14.23769312	0.362198585	0.645859033	0.076871877	0.420527341
chr1	91960000	92410000	1.054631678	46	0.494763781	0.350239175	0.210770197	0.408076362	0.424931881	0.301276015	0.225327124
chr1	92410000	92750000	0.816022249	35	0.704070086	0.234535162	0.097986434	0.325576304	0.230603739	0.106062488	0.214288992
chr1	92750000	92920000	0.925970288	18	0.674528684	0.311793803	0.517507257	0.166723049	0.253323319	0.402294342	0.104675729
chr1	92920000	93090000	1.14526726	18	0.536668807	0.398709775	0.144617803	0.185960324	0.411513964	0.859308822	0.520685443
chr1	93090000	93300000	0.955511787	22	0.721419799	0.504809015	1.402995706	0.248224693	0.28026225	0.602114526	0.22499767
chr1	93300000	93460000	1.229783866	17	0.680067697	0.502784753	3.255611385	0.150509816	0.40821879	1.170339602	0.208509832
chr1	93460000	93540000	1.252688948	9	0.680067697	0.425094981	0.008922539	0.340660077	0.31532884	0.137095899	0.115987171
chr1	93540000	94070000	0.964359723	54	0.519575669	0.288522501	0.843471302	0.298612222	0.278171967	0.876937042	0.204215744
chr1	94070000	95290000	0.923973072	123	0.264823335	0.409667566	0.121044986	0.568369254	0.381605145	0.301843963	0.281486553
chr1	95290000	95540000	1.002750798	26	0.482115684	0.375256259	0.18954218	0.475685344	0.382506852	0.230148844	0.266648402
chr1	95540000	95720000	0.813473073	19	0.483603696	0.327046253	0.095707575	0.41126962	0.319672908	0.245640122	0.290646215
chr1	95720000	97160000	0.582409575	145	0.144732356	0.238606953	0.384574773	0.223115145	0.22105573	0.073931297	0.16967787
chr1	97160000	97320000	0.764723357	17	0.319108689	0.279976349	0.730146802	0.162897455	0.290431967	0.473734522	0.132774788
chr1	97320000	97410000	0	10	0.08370064	0.271018409	0.004423139	0.262067388	0.208052452	0.065078682	0.159058431
chr1	97410000	97710000	0.939589662	31	0.122760938	0.334603498	0.160079499	0.271867387	0.220544014	0.093789865	0.106830289
chr1	97710000	98020000	0.879841424	32	0.151201155	0.222430121	0.275137447	0.1329873	0.198967334	0.071870575	0.08447962
chr1	98020000	98410000	0.86001379	40	0.135208726	0.219500857	0.380008644	0.157037149	0.221583871	0.207751176	0.09415153
chr1	98410000	98530000	0.790800559	13	0.146476119	0.42998113	0.000343175	0.40796625	0.276800218	0.093789865	0.363986057
chr1	98530000	99120000	0.737248083	60	0.133353561	0.250435851	0.001442497	0.2922643	0.201196644	0.074357098	0.105950815
chr1	99120000	99240000	1.039846084	13	0.153451173	0.326394767	0.003546137	0.342724683	0.242910178	0.133028482	0.218239019
chr1	99240000	99630000	0.824935706	40	0.133062555	0.220703601	0.002780594	0.329320623	0.227904575	0.074796313	0.169832767
chr1	99630000	100190000	0.864778811	57	0.153949391	0.306570962	0.04938037	0.373044905	0.234708139	0.079673533	0.162316633
chr1	100190000	100500000	1.079214098	32	0.610204663	0.310191666	0.426355662	0.161119229	0.287158393	0.533472306	0.136664001
chr1	100500000	100610000	1.13870817	12	0.623950223	0.341142054	1.207537731	0.100902952	0.372428997	2.094872325	0.305506879
chr1	100610000	100720000	1.016354707	12	0.722869161	0.191892405	0.501658831	0.12612869	0.301550791	0.57683377	0.077694756
chr1	100720000	100830000	1.067737121	12	0.623950223	0.447748945	0.455673438	0.272978521	0.363547706	1.454873952	0.400960436
chr1	100830000	100930000	1.12855796	11	0.326432495	0.525358763	0.239192678	0.153606726	0.348821288	0.109102496	0.069287073
chr1	100930000	101010000	1.137349167	9	0.156938699	0.480797082	0.174332683	0.345615133	0.414301011	0.147144814	0.283100266
chr1	101010000	101350000	0.910039241	35	0.123089176	0.296617999	0.090315473	0.288850598	0.24773252	0.161795961	0.093274513
chr1	101350000	101490000	1.091964492	15	0.257080536	0.298194706	1.174686565	0.131662908	0.300845107	0.934343931	0.224779649
chr1	101490000	101580000	1.176957759	10	0.213901635	0.244958947	0.615655185	0.303910081	0.308944217	0.90153115	0.073933343
chr1	101580000	101750000	1.234122851	18	0.384038229	0.496662696	0.180388705	0.432547212	0.339323612	0.761015242	0.240053944
chr1	101750000	101950000	1.200115011	21	0.272027079	0.559366361	0.567645062	0.225455033	0.415578987	0.488090113	0.115987171
chr1	104320000	105180000	0.775844826	87	0.136256855	0.222262973	0.001308852	0.197510823	0.174214269	0.066302802	0.141434785
chr1	105180000	105340000	0.966679793	17	0.167401279	0.24333023	0.005362103	0.159181163	0.188288521	0.062446823	0.102824153
chr1	105340000	105580000	0.890234297	25	0.142988593	0.215967795	0.005462195	0.184575823	0.144001117	0.058857925	0.130104031
chr1	105580000	107710000	0.639983627	214	0.135178498	0.223634232	0.011181369	0.223000768	0.185237466	0.1080511	0.159220837
chr1	107710000	108090000	1.013581823	39	0.101321827	0.395623786	0.039194149	0.444129463	0.293560891	0.100640252	0.104822201
chr1	108090000	108310000	0.844433024	23	0.114137236	0.286772539	0.141762297	0.214869232	0.355027864	0.078825248	0.088239044
chr1	108310000	108520000	1.060239909	22	0.211244471	0.356270079	0.138805944	0.355348278	0.329668321	0.332776284	0.164242485
chr1	108520000	108760000	0.92822673	25	0.195301492	0.274601585	0.153627817	0.437283662	0.308434078	0.311755597	0.174489472
chr1	108760000	109010000	0	26	0.217621663	0.047845173	0.000933435	0.08364134	0.041107294	0.015618884	0.266160035
chr1	109010000	109210000	1.088960113	21	0.305507335	0.40574583	0.302645656	0.221986494	0.351680168	0.306922548	0.173370298
chr1	109210000	109480000	1.056689162	28	0.585904477	0.396972478	0.549333521	0.32593255	0.357384606	0.875159397	0.28058495
chr1	109480000	109640000	1.036970042	17	1.239815725	0.262386212	0.859866791	0.130689593	0.379416989	1.189001871	0.421788874
chr1	109640000	109950000	1.116845702	32	0.693905303	0.766400384	0.43671732	0.634886487	0.609556564	0.611085117	0.527751475
chr1	109950000	110070000	1.147521196	13	0.571954371	0.680151969	0.739598402	0.550837021	0.691527221	1.502551917	0.614019805
chr1	110070000	110190000	1.204986736	13	0.390602985	1.030000253	0.943901664	0.299780868	0.65927804	1.810718616	0.485060384
chr1	110190000	110320000	1.124970077	14	0.251101919	0.469070324	0.164618203	0.50694031	0.474635332	0.377220775	0.65694758
chr1	110320000	110560000	1.101163847	25	0.303414819	0.498387219	0.186286598	0.484356691	0.602873526	0.503642004	0.25562962
chr1	110560000	110720000	1.06847378	17	0.235408049	0.905892063	0.33107767	1.030651578	0.776749313	0.478041199	0.919694329
chr1	110720000	110870000	1.12954785	16	0.18972145	0.761457492	0.02658459	0.743919024	0.649275113	0.27639299	0.517872545
chr1	110870000	111040000	1.1239871	18	0.502203838	0.652559597	1.073248198	0.599853209	0.563334218	1.74665327	0.583706336
chr1	111040000	111160000	0.939356726	13	0.125550959	0.635199397	0.004003703	1.231331332	0.613933544	0.121544009	0.7177978
